	word	anim	nonanim	concr	abstr
11596	stasi_NOUN	0.17602413892745972	0.16854777932167053	0.1700417846441269	0.18625380098819733
11597	Hopkins_PROPN	0.17212218046188354	0.17173197865486145	0.17004095017910004	0.17397603392601013
11598	Mohammed_PROPN	0.18044443428516388	0.12220187485218048	0.17003193497657776	0.15093840658664706
11599	outpouring_NOUN	0.13544757664203644	0.18817904591560364	0.17002877593040466	0.3246898055076599
11600	incentive_NOUN	0.1400705873966217	0.19722528755664825	0.17002639174461365	0.23288938403129575
11601	Motor_PROPN	0.18412062525749207	0.1728072613477707	0.17000870406627655	0.13483570516109467
11602	recurrent_ADJ	0.1904764622449875	0.1630445122718811	0.17000609636306765	0.2884024977684021
11603	flee_VERB	0.17210504412651062	0.15486007928848267	0.16996321082115173	0.18862715363502505
11604	jewish_ADJ	0.17503774166107178	0.1595318615436554	0.1699523627758026	0.17645494639873505
11605	vulnerable_ADJ	0.1991991251707077	0.15781715512275696	0.169939786195755	0.20610353350639346
11606	Stark_PROPN	0.16775554418563846	0.16613443195819855	0.16993126273155212	0.16898544132709506
11607	complementary_ADJ	0.11297710239887238	0.1845426857471466	0.16993124783039093	0.2255907356739044
11608	suspect_NOUN	0.18354162573814392	0.16991889476776126	0.16992507874965668	0.16578486561775208
11609	sociologist_NOUN	0.16398119926452634	0.17244328558444974	0.16991344094276428	0.21525661647319794
11610	must_VERB	0.162957102060318	0.19974209368228912	0.16990387439727786	0.17188149690628052
11611	upset_ADJ	0.1811668574810028	0.14447355270385742	0.1698976904153824	0.21617349982261655
11612	Newport_PROPN	0.17589910328388214	0.19373129308223724	0.16989579796791074	0.12843796610832214
11613	Weber_PROPN	0.14688213169574738	0.17160171270370486	0.16987469792366028	0.1393231451511383
11614	respectable_ADJ	0.16962043941020966	0.17199639976024628	0.1698668897151947	0.2059226930141449
11615	constituent_NOUN	0.16004379093647006	0.18327948451042173	0.16986581683158875	0.1913646012544632
11616	jung_NOUN	0.15314409136772156	0.1789739727973938	0.16985632479190824	0.1607574224472046
11617	Krasnoyarsk_PROPN	0.183837965130806	0.1560719609260559	0.1698419749736786	0.1435089409351349
11618	stress_NOUN	0.17981907725334167	0.1723659187555313	0.16983899474143982	0.3341336250305176
11619	England_PROPN	0.16101883351802826	0.17009583115577698	0.16983188688755035	0.1160663515329361
11620	wrong_ADJ	0.1908521205186844	0.16461297869682312	0.16981790959835052	0.2905431389808655
11621	risk_VERB	0.17309287190437314	0.15268616378307345	0.16981522738933566	0.2873679101467133
11622	free-trade_ADJ	0.16105207800865173	0.17297625541687012	0.1698123663663864	0.1918713301420212
11623	riot_NOUN	0.17043940722942352	0.1797223687171936	0.1698104441165924	0.17930784821510315
11624	injury_NOUN	0.16535606980323792	0.16142629086971286	0.1698005646467209	0.1750602424144745
11625	sticking_NOUN	0.16659292578697205	0.17486947774887085	0.16979943215847015	0.1971941590309143
11626	soon-to-be_ADJ	0.1809809356927872	0.17503640055656433	0.16978809237480166	0.16286376118659973
11627	patent_ADJ	0.17556478083133698	0.1853774338960648	0.16976472735404968	0.18720194697380066
11628	input_NOUN	0.13697083294391632	0.18832561373710632	0.16976363956928253	0.2431951016187668
11629	kill_VERB	0.1846327930688858	0.15833304822444916	0.16975952684879306	0.13592275977134705
11630	pitched_ADJ	0.1591346561908722	0.17299310863018036	0.16975025832653046	0.16552238166332245
11631	51-year-old_ADJ	0.15707826614379886	0.17964202165603638	0.16974541544914246	0.1692105233669281
11632	feasible_ADJ	0.17353534698486328	0.16114160418510434	0.16973534226417542	0.21778878569602966
11633	Reagan_PROPN	0.1734796166419983	0.17371943593025208	0.16972436010837555	0.19453544914722445
11634	asbestos-related_ADJ	0.2037392109632492	0.15101797878742218	0.1697239875793457	0.17705702781677246
11635	estimate_NOUN	0.14524367451667786	0.17045371234416962	0.16972146928310394	0.15147337317466736
11636	april_NOUN	0.16608798503875732	0.15368136763572693	0.1697121560573578	0.1519118845462799
11637	chinese_ADJ	0.16632533073425293	0.15456312894821167	0.1696978360414505	0.15853865444660187
11638	Marietta_PROPN	0.14841797947883606	0.17924591898918152	0.169692724943161	0.11376927047967912
11639	ssc_NOUN	0.18355442583560946	0.1452818661928177	0.1696576476097107	0.183133065700531
11640	robust_ADJ	0.1767463982105255	0.15595990419387815	0.16965006291866302	0.2436744719743729
11641	confine_VERB	0.1775406002998352	0.16848281025886536	0.16964206099510193	0.19381389021873474
11642	uneven_ADJ	0.16657443344593048	0.17743772268295288	0.16962823271751404	0.22364573180675507
11643	interpretation_NOUN	0.1219676360487938	0.17681068181991574	0.16961857676506042	0.3338077068328857
11644	inaugural_ADJ	0.12814202904701233	0.19468197226524356	0.16961203515529633	0.1557619720697403
11645	profitable_ADJ	0.15397152304649353	0.18224863708019254	0.16959789395332334	0.18580956757068634
11646	Tan_PROPN	0.16039767861366272	0.1452970802783966	0.16959495842456818	0.16023807227611542
11647	contemptuous_ADJ	0.20049826800823206	0.1545216739177704	0.1695932000875473	0.3966259360313416
11648	self-protection_NOUN	0.1779867559671402	0.16994184255599976	0.16958025097846985	0.3058346509933472
11649	poor_ADJ	0.1763484627008438	0.1464577317237854	0.1695801168680191	0.2689882516860962
11650	industrial_ADJ	0.15651379525661469	0.17921988666057587	0.16956958174705505	0.15727396309375766
11651	imprisonment_NOUN	0.17037968337535858	0.13520994782447815	0.16956543922424314	0.229315847158432
11652	half-page_ADJ	0.13150593638420105	0.2088613212108612	0.16956230998039246	0.15098044276237488
11653	kenya_NOUN	0.17821964621543884	0.16268984973430636	0.16955821216106415	0.14099374413490295
11654	state-level_ADJ	0.17401687800884247	0.14488869905471802	0.1695416420698166	0.13970856368541718
11655	southern_ADJ	0.16881200671195984	0.19410616159439087	0.16954103112220764	0.15800276398658752
