	word	moscow_concr	moscow_abstr	kazan_concr	kazan_abstr
10496	сериал	0.14744847565889355	0.14860763102769853	0.1825599819421768	0.16007587760686875
10497	священнодействие	0.14744700863957405	0.2788713201880455	0.18323595374822613	0.21781708598136898
10498	плакаться	0.14744617342948912	0.2051901027560234	0.25462563186883924	0.19075911492109301
10499	нечистый	0.14744605198502542	0.2330733746290207	0.1629741907119751	0.18830322921276094
10500	посевная	0.1474443070590496	0.12176082506775855	0.136650213599205	0.11534316837787628
10501	минировать	0.14744212552905084	0.11864206492900847	0.16555087864398954	0.11342260539531708
10502	абу	0.14743864312767982	0.11635740250349046	0.15042810887098312	0.1381721094250679
10503	полуфинал	0.14743137508630752	0.1283419393002987	0.16521850675344468	0.1281912714242935
10504	простой	0.14742325097322465	0.13592198193073274	0.13449038788676262	0.13992871344089508
10505	кронштадт	0.1474226839840412	0.14502032175660134	0.18452895134687425	0.13489373177289962
10506	муамар	0.14739568904042244	0.18029336184263228	0.18348759561777114	0.13468124195933345
10507	рой	0.14739083647727966	0.18340668082237244	0.1544448509812355	0.1704059585928917
10508	стращать	0.14737893640995026	0.2345057725906372	0.20366476774215694	0.17110776752233506
10509	безопасно	0.14737703502178193	0.0852572575211525	0.16067662686109546	0.14762358665466307
10510	честно	0.14737458974123002	0.17315306663513186	0.2261425718665123	0.19188048392534254
10511	быстро	0.14737347662448885	0.1115025244653225	0.17293398529291154	0.14935738369822502
10512	париж	0.14736987128853798	0.15466809570789336	0.19880006909370426	0.1754343792796135
10513	подопечный	0.14736509025096894	0.16211807131767272	0.2670720875263214	0.17781196683645248
10514	некогда	0.1473602443933487	0.17237353324890134	0.2144822269678116	0.20941613167524334
10515	калиевый	0.14735670983791352	0.12734191715717316	0.13122709840536118	0.11344417482614515
10516	вяло	0.14734696298837666	0.15086034089326858	0.19226746559143065	0.14294239953160287
10517	выкачивать	0.14734139889478684	0.1433952547609806	0.1457035057246685	0.1235345482826233
10518	перепродавать	0.14732737690210346	0.10360270738601683	0.18510736376047132	0.1044181264936924
10519	зоолог	0.14732240587472914	0.1571858286857605	0.2048314779996872	0.14379687309265138
10520	славянин	0.14731971323490142	0.20880581438541407	0.17660383135080338	0.188982954621315
10521	виток	0.14731362462043762	0.1624308079481125	0.1291261337697506	0.12702081725001335
10522	манипуляция	0.14731238037347796	0.2253936961293221	0.15490139201283454	0.15669987499713894
10523	карпов	0.14730744063854218	0.14598984867334364	0.1958357036113739	0.16951893270015714
10524	святой	0.14730455800890924	0.2222101405262947	0.2085466161370277	0.2228933483362198
10525	вериться	0.147293621301651	0.1583851158618927	0.1941062808036804	0.2148324564099312
10526	запас	0.14728924036026	0.10974649637937546	0.1370705746114254	0.11365166008472442
10527	заплатить	0.1472799673676491	0.13641140460968018	0.2266516581177712	0.1569336622953415
10528	посторонний	0.147278643399477	0.16350526362657547	0.164573135972023	0.15423524230718613
10529	отвлекать	0.14725757241249085	0.17683055251836774	0.18490527272224427	0.19588133096694946
10530	спешить	0.1472304344177246	0.1503902792930603	0.18781428635120392	0.1973194345831871
10531	незачем	0.14722397774457932	0.1756502151489258	0.2073525756597519	0.20122205466032028
10532	мрачность	0.14721247181296349	0.3016741812229157	0.16270842999219895	0.2486902058124542
10533	совхозный	0.14720548316836354	0.12237638011574745	0.17659289687871932	0.11773760616779327
10534	сельчанин	0.1472051404416561	0.17386626005172728	0.2624468386173248	0.177262319624424
10535	циркулярный	0.1471952974796295	0.12482260689139366	0.11729630082845688	0.12452218011021615
10536	специально	0.14718610048294067	0.0950484037399292	0.13509334325790406	0.15062933191657066
10537	немилый	0.14718554988503454	0.21079797446727752	0.21411821693181995	0.19305884093046188
10538	эритрея	0.1471846342086792	0.16750101894140246	0.1536184847354889	0.13607626110315324
10539	высылать	0.1471818618476391	0.1309691570699215	0.16850516498088836	0.10435662046074867
10540	штамм	0.14717762917280194	0.1510007604956627	0.11684794798493385	0.13162389472126962
10541	разведение	0.14716617316007613	0.13962078839540482	0.12202711254358292	0.132778050750494
10542	отрезок	0.1471641719341278	0.14701076224446294	0.1295297496020794	0.1294049583375454
10543	сороковой	0.14715081751346587	0.1637384183704853	0.17894676476716995	0.15419385582208633
10544	внушительный	0.1471380904316902	0.10874133408069613	0.17124543488025665	0.0980068176984787
10545	графический	0.14712829366326333	0.18036320209503173	0.135084181278944	0.1433304600417614
10546	суздалец	0.1471261888742447	0.1782880648970604	0.15634582191705704	0.15894519686698913
10547	заплутать	0.14712264090776445	0.16452229022979736	0.17608023136854173	0.15598314106464387
10548	самопроизвольно	0.14711967706680298	0.1735253542661667	0.16398978531360625	0.15837816148996353
10549	настаивать	0.14711157828569413	0.15954401344060898	0.1601278528571129	0.1586584821343422
10550	особенный	0.14710976630449296	0.1912216290831566	0.16434789299964905	0.17995555698871613
10551	грош	0.1471048600971699	0.1677222043275833	0.22976503819227215	0.16059335470199584
10552	отчаиваться	0.1471039667725563	0.18135326206684116	0.2521925255656242	0.23359629064798354
10553	сосчитывать	0.14708352386951445	0.12997169569134712	0.18438059240579605	0.12680141776800155
10554	младший	0.1470821611583233	0.1389244720339775	0.3214525282382965	0.15137969702482226
10555	пресвятой	0.14707268401980403	0.19649076610803606	0.21483502686023712	0.18544607013463973
10556	тренированный	0.14705706834793092	0.1512630060315132	0.20228062868118285	0.17798399776220322
10557	обсчитывать	0.14705681428313255	0.1340227596461773	0.15280916094779967	0.0934017263352871
10558	располагаться	0.14704264998435973	0.09034117758274078	0.1819932758808136	0.12545968890190126
10559	задолбать	0.14703593850135804	0.18508766293525694	0.20312274545431136	0.16732649952173234
10560	сберегать	0.1470321387052536	0.14715616926550865	0.16295579373836516	0.1642883911728859
10561	родильный	0.14703068807721134	0.1124618984758854	0.21764791905879974	0.1208591841161251
10562	пора	0.14702831879258155	0.155079086124897	0.18484944701194764	0.1787900969386101
10563	непосредственность	0.1470131978392601	0.32535333037376396	0.18151581138372425	0.2767833277583122
10564	нелюбимый	0.14701181203126906	0.1812531605362892	0.226333948969841	0.19482240080833435
10565	рейх	0.14700387343764304	0.2150212675333023	0.14826639965176586	0.16051991432905194
10566	фрэнк	0.1470025897026062	0.14440817385911942	0.2508298486471176	0.16986026018857955
10567	правоохранитель	0.14698393791913986	0.15920889750123024	0.2214042067527771	0.13581788539886475
10568	случайно	0.14697786271572116	0.11991940438747405	0.20548736900091166	0.15363347232341767
10569	уверовать	0.14697056338191036	0.2651240810751915	0.2113734230399132	0.26525117754936217
10570	комический	0.14696338027715686	0.24353552013635635	0.1391363762319088	0.19374847859144206
10571	руник	0.1469523712992668	0.17116651833057406	0.12290598303079606	0.13306759372353555
10572	собираться	0.1469378426671028	0.12523198276758193	0.19021563827991486	0.1677647426724434
10573	европа	0.14693724364042282	0.13391823396086694	0.14401284903287884	0.18698077350854875
10574	наказывать	0.14693669080734253	0.24520209580659866	0.21138675808906554	0.1900613933801651
10575	галина	0.14693105593323708	0.15749359577894212	0.28035485446453096	0.22168029397726055
10576	драйв	0.14692043215036393	0.2065397202968597	0.13664920181035994	0.2424664080142975
10577	наскок	0.14691634252667427	0.20913747549057007	0.13734596893191334	0.14726069569587708
10578	пора	0.1469097316265106	0.17466177344322206	0.2004870429635048	0.1954263672232628
10579	пищеварительный	0.14690597504377365	0.13317330852150916	0.1512191489338875	0.14008046463131904
10580	щета	0.14690341725945472	0.13427308276295666	0.16580717116594315	0.13110239058732984
10581	сочетание	0.14688764065504073	0.2656015545129776	0.123457895219326	0.15799952000379566
10582	разведывать	0.14686449989676476	0.12938841059803965	0.13890389874577522	0.09814317300915718
10583	расписывать	0.14684875607490538	0.11184550151228903	0.13951666802167892	0.11203857362270356
10584	аванпост	0.14684860184788706	0.15005743354558945	0.14336652606725692	0.1307148218154907
10585	акадо	0.14683434888720512	0.1126494474709034	0.16100442185997962	0.1123377412557602
10586	лэмпард	0.14683094769716262	0.13785525858402253	0.17537781745195388	0.14171298891305922
10587	иерусалим	0.14682262986898426	0.2063080489635468	0.2018665313720703	0.19140492379665372
10588	придираться	0.1468122273683548	0.17035423517227172	0.16961346715688705	0.13796473369002346
10589	разглагольствовать	0.14679673463106155	0.23455049395561214	0.1751763939857483	0.18730642795562746
10590	помешаться	0.14677575528621672	0.15011091530323029	0.18018341660499573	0.14427518770098685
10591	средневековье	0.14676299020648004	0.21433063596487045	0.1366802141070366	0.21576763093471527
10592	поездка	0.1467573456466198	0.11614101752638815	0.181672827899456	0.17461365908384324
10593	трехкилометровый	0.1467502549290657	0.12988931089639666	0.18206036984920498	0.1189982019364834
10594	иоанна	0.1467414304614067	0.2173724427819252	0.2143520161509514	0.19118750244379046
10595	необъятный	0.14673738703131675	0.17556298524141312	0.16061566323041915	0.20397942960262302
10596	жестко	0.14673662856221198	0.1601307697594166	0.13987263888120652	0.1342262163758278
10597	москвич	0.14671846330165866	0.14725786447525024	0.24457727670669555	0.15810215771198272
10598	хватить	0.14671373143792152	0.13956100419163706	0.17396534383296966	0.15296043306589127
10599	пятерка	0.14671007841825484	0.1214702233672142	0.17792430520057678	0.15832608044147492
10600	перегнать	0.1467064179480076	0.1359150715172291	0.13752643316984176	0.0943107508122921
10601	грузоотправитель	0.14670479893684388	0.1483437329530716	0.16213465332984925	0.13988512083888055
10602	зритель	0.14670458883047105	0.16882081925868989	0.20954228639602665	0.22105930298566814
10603	вблизи	0.1467025637626648	0.12578931525349618	0.18741267472505568	0.11873308196663855
10604	педиатр	0.14669595658779144	0.1297383800148964	0.2928971990942955	0.13108954727649688
10605	удерживать	0.14668752998113632	0.12429842799901962	0.1662658244371414	0.12500495538115505
10606	пробежаться	0.14668548107147214	0.1228915050625801	0.1610170066356659	0.12697435766458512
10607	использовать	0.14668394923210146	0.1430825687944889	0.12482858151197432	0.15094855129718782
10608	фантастика	0.14667761102318766	0.19740553498268126	0.14268262535333634	0.1854907304048538
10609	размещать	0.14666575342416766	0.10686402842402458	0.15769649893045426	0.12452062740921975
10610	внешность	0.14666156992316245	0.1617862731218338	0.22531069070100784	0.19306413680315015
10611	местность	0.14665957242250444	0.13791195303201675	0.16791106760501862	0.14636365175247193
10612	смелость	0.1466577410697937	0.2830323368310929	0.19524403810501095	0.2796872764825821
10613	кильватер	0.14664693623781205	0.14284019246697427	0.17543791830539704	0.11564600840210915
10614	кавычка	0.14664313793182376	0.182744000852108	0.14112958163022996	0.14777422025799752
10615	хохлов	0.1466429352760315	0.18189080953598025	0.19817291647195814	0.18947559893131252
10616	подземка	0.14664074778556824	0.11719055473804475	0.18894321322441104	0.1297868363559246
10617	замужество	0.14664074629545212	0.2323100596666336	0.3357965141534805	0.22657690346241
10618	никулин	0.14663191139698029	0.15487281382083892	0.20532319098711013	0.17559099644422532
10619	югославия	0.14662013873457908	0.21056661158800125	0.16839010119438172	0.14934389889240265
10620	нэт	0.14661913067102433	0.11551125049591066	0.17199400961399078	0.12593659982085229
10621	химка	0.14661694243550302	0.12295417189598085	0.1838404893875122	0.11352502554655075
10622	надрыв	0.146612086892128	0.18120394200086595	0.20267678201198575	0.17535648941993714
10623	офицерство	0.14660342335700988	0.2371258959174156	0.2017933949828148	0.17241050601005553
10624	скупать	0.14659267365932466	0.1294575110077858	0.17211001813411714	0.11290716156363488
10625	умный	0.14658749848604202	0.146249508112669	0.1669062480330467	0.1490401230752468
10626	заезд	0.1465797759592533	0.09882997125387193	0.18351102918386455	0.1207625113427639
10627	обрушивать	0.14657722637057305	0.1949064075946808	0.15581533759832386	0.13972814232110978
10628	дерек	0.14657681733369826	0.14867293685674668	0.2563378095626831	0.160551455616951
10629	несомненно	0.1465698316693306	0.19104388505220413	0.17379428893327714	0.22004477083683013
10630	обмирать	0.14656434208154678	0.136910817027092	0.1623547911643982	0.11791052594780922
10631	неформат	0.146550053358078	0.17996558547019958	0.1570744477212429	0.16619827151298522
10632	верить	0.14653462097048758	0.19707950502634047	0.2159258797764778	0.2587983950972557
10633	поприветствовать	0.14653020352125168	0.13220807760953904	0.1876560315489769	0.16882678717374802
10634	аравия	0.146512982994318	0.16823167502880096	0.17136152237653732	0.16210349947214125
10635	роковой	0.14651266634464266	0.19478783160448074	0.17836866825819014	0.1951159060001373
10636	въезжать	0.14651133269071578	0.1073073349893093	0.20066400170326232	0.10587064549326897
10637	триест	0.14650966078042985	0.12615903913974766	0.1692451611161232	0.12419730052351953
10638	резон	0.14650095328688625	0.1931627243757248	0.14419297650456428	0.20876472741365432
10639	янь	0.146499203145504	0.16800275146961213	0.16090843975543975	0.17305050641298295
10640	смущать	0.14649316519498826	0.17034965753555298	0.18784793019294735	0.18574327379465105
10641	продумывать	0.14649010449647906	0.14311322569847107	0.1303114302456379	0.13316627219319346
10642	двенадцатилетний	0.1464864805340767	0.1571824848651886	0.3022634670138359	0.16525688171386718
10643	дружелюбный	0.14648593068122864	0.1697669468820095	0.17358385324478148	0.1719610184431076
10644	надолго	0.14647853523492813	0.11848007440567015	0.1714578926563263	0.1927135929465294
10645	пригород	0.146477622538805	0.11167262196540832	0.2091199889779091	0.1407039813697338
10646	пониженный	0.1464763931930065	0.15033320263028144	0.11749487146735192	0.10703780427575113
10647	имбицил	0.14647234380245208	0.19047502875328065	0.1939480945467949	0.15884217470884324
10648	асад	0.14646698385477067	0.19865908473730087	0.16811955571174622	0.14824099987745284
10649	выедать	0.1464642882347107	0.15130669102072716	0.16219943761825562	0.12875621840357782
10650	выруливать	0.14646370261907574	0.13119665160775185	0.1915981024503708	0.1268211632966995
10651	унижать	0.1464623861014843	0.26694752722978593	0.22018526941537855	0.22263417541980746
10652	стоящий	0.14645768105983736	0.106575445830822	0.17915687412023545	0.12188542410731315
10653	уничтожать	0.1464476577937603	0.18470595329999925	0.1438135340809822	0.1489293485879898
10654	бессовестный	0.14644523710012436	0.2546546295285225	0.17694545686244964	0.1723758324980736
10655	божий	0.14642419591546058	0.2592532590031624	0.21182519644498826	0.2524250090122223
10656	квартплата	0.14640498012304307	0.1321689046919346	0.2422944977879524	0.11353701502084733
10657	тюрьма	0.1463990740478039	0.21047914624214173	0.21380905508995054	0.1826248958706856
10658	держаться	0.1463954284787178	0.13004006892442704	0.1962967559695244	0.13087071403861045
10659	бендер	0.14638205468654633	0.1558354139328003	0.17754227966070174	0.1450207605957985
10660	куда-либо	0.14637332856655122	0.133536746352911	0.17271718382835388	0.1552475646138191
10661	соратник	0.14635168388485909	0.20973708778619765	0.2419145882129669	0.19785124510526655
10662	банить	0.1463429696857929	0.2025269851088524	0.14047535508871078	0.12795181199908254
10663	дуал	0.146335731446743	0.13860275745391845	0.16000277325510978	0.135110042989254
10664	никон	0.14633060544729232	0.21309759169816966	0.1715170204639435	0.16374665051698686
10665	лагерь	0.1463286191225052	0.13579343259334564	0.1745063602924347	0.14499151408672334
10666	приглашение	0.14632317647337914	0.1715717449784279	0.18649137914180755	0.1714578703045845
10667	арена	0.14632225781679153	0.1285475991666317	0.1682142935693264	0.1553397387266159
10668	сезон	0.14632089883089067	0.09899561926722526	0.18090029507875444	0.14319233745336532
10669	сносить	0.1463109537959099	0.1552971601486206	0.1673605278134346	0.11929826959967613
10670	техно	0.14630978628993035	0.12771354913711547	0.10217089653015136	0.13810900822281838
10671	рентабельный	0.1463064208626747	0.12231938317418098	0.1510408937931061	0.12895349636673928
10672	сосед	0.14630220532417298	0.15400043576955794	0.2947192952036858	0.15502311587333678
10673	хватать	0.14630184322595596	0.14113893434405328	0.17277311235666276	0.14983217120170594
10674	лох	0.1462894007563591	0.14938522428274156	0.1828034237027168	0.12717295810580256
10675	йога	0.14628565907478333	0.16583052277565002	0.16472956389188767	0.1859607025980949
10676	бешеный	0.1462854966521263	0.1807030886411667	0.16096656024456024	0.17325854450464248
10677	брутто	0.14627996012568473	0.13066669628024102	0.16046813875436786	0.09060649648308754
10678	астер	0.1462782233953476	0.1145441308617592	0.10888293609023096	0.11538292542099952
10679	разносчик	0.1462665669620037	0.13193390145897865	0.1876536339521408	0.1263548031449318
10680	пробуждение	0.1462649755179882	0.2255603849887848	0.15442073047161106	0.23688995093107226
10681	сортировка	0.1462649092078209	0.16981953680515288	0.1165021814405918	0.10667734742164613
10682	михайловна	0.14625210464000699	0.16254073679447173	0.3020510122179985	0.18634404391050335
10683	билайн	0.1462446518242359	0.12643209248781204	0.20862747132778167	0.12504958286881446
10684	барселона	0.14623897522687912	0.13292773738503455	0.17877142876386642	0.15484893843531608
10685	нью-йорк	0.14623286053538326	0.13400529474020004	0.2038903579115868	0.14626663848757746
10686	отнюдь	0.14622846245765686	0.2306792512536049	0.15069963783025742	0.21352441012859344
10687	муаммар	0.14622824862599373	0.16661574095487594	0.17928409427404404	0.13622574880719185
10688	снимать	0.14622684717178344	0.09832671284675598	0.1609041228890419	0.11145597249269486
10689	торонто	0.14622407108545304	0.13029609099030495	0.18962201476097107	0.15108078867197036
10690	след	0.1462077260017395	0.13549298495054246	0.18003134429454806	0.16017519533634186
10691	кузнецов	0.14620686545968056	0.1598624035716057	0.19187512695789335	0.18592907786369325
10692	нескрываемый	0.14620486348867415	0.2591927766799927	0.2099740669131279	0.2505585342645645
10693	спортсмен	0.14620134979486465	0.1365330621600151	0.2475432679057121	0.14880231618881226
10694	гоньба	0.1461931012570858	0.17475680261850354	0.12887715697288513	0.1318867325782776
10695	пренебрежительный	0.14618491381406784	0.2503703266382217	0.17899398505687714	0.1692687377333641
10696	кинг	0.1461830511689186	0.14171175435185432	0.1866826444864273	0.1663693442940712
10697	жерар	0.14618028402328492	0.14335772767663002	0.22006896287202835	0.1481835775077343
10698	лорел	0.1461746484041214	0.13810376077890396	0.2077381744980812	0.16082388162612915
10699	большевик	0.1461746282875538	0.27605185508728025	0.18957184851169587	0.17684420496225356
10700	случаться	0.14616543799638748	0.1838305875658989	0.23416553139686586	0.1950873360037804
10701	денисов	0.14616526514291764	0.15984185487031938	0.19940461963415146	0.1852352499961853
10702	безысходность	0.14616108387708665	0.2873751401901245	0.21759732216596606	0.2969843417406082
10703	ослабевать	0.14615071564912796	0.20163038820028306	0.17544664442539215	0.18396620452404025
10704	салтыков	0.14614707976579666	0.2303509071469307	0.186725515127182	0.17788488417863846
10705	мэтр	0.14614686369895935	0.20313865542411805	0.2064032569527626	0.19387053400278093
10706	чарльз	0.14614404514431953	0.13687172383069993	0.2310276746749878	0.14874826669692992
10707	запарывать	0.14613740295171734	0.15201088935136794	0.14376938417553906	0.13027159720659254
10708	предательство	0.14612543135881426	0.3203655481338501	0.2074429675936699	0.254027983546257
10709	шито-крыто	0.1461116522550583	0.1697460189461708	0.18085696995258327	0.14763319566845895
10710	никуда	0.14611125811934472	0.12733063474297526	0.19052864909172054	0.15237697213888168
10711	семейство	0.14610769376158714	0.12231150195002555	0.1609917864203453	0.12259007915854454
10712	николаевна	0.1461021840572357	0.1679735913872719	0.2913354948163033	0.19191449582576756
10713	повреждать	0.14607554599642752	0.0934530958533287	0.18092140704393386	0.11557048037648203
10714	соревнование	0.1460747428238392	0.14107144698500634	0.16303006261587144	0.15870496928691866
10715	бузов	0.14606695771217346	0.15288200825452805	0.2469940513372421	0.1519148901104927
10716	морской	0.14606435224413872	0.09929867535829544	0.13075367137789726	0.12137009426951408
10717	пришлый	0.1460604801774025	0.21255032420158387	0.1639814332127571	0.1870984673500061
10718	хельсинки	0.14605292454361915	0.12248836904764175	0.1870193675160408	0.15195363610982895
10719	сым	0.14604765623807908	0.14686042815446854	0.15395189076662066	0.11899859681725505
10720	расти	0.14604548662900926	0.1159374326467514	0.1474040687084198	0.13311676457524302
10721	трейси	0.14604291766881944	0.14968031719326974	0.22362608462572095	0.1621677204966545
10722	среднеазиатский	0.14601605907082554	0.13273409381508827	0.123727984726429	0.13102987706661226
10723	ступень	0.14601026773452758	0.16759898960590364	0.18555445224046707	0.13684716299176214
10724	киберпанк	0.14600646793842315	0.1969764143228531	0.13532953709363935	0.1874539390206337
10725	пиро	0.14599964544177055	0.10926992818713188	0.109625656157732	0.10466044619679453
10726	прослужить	0.14599490463733672	0.09502089396119118	0.14452801197767254	0.10386217534542083
10727	настроение	0.14598986655473709	0.19226504415273665	0.17738403528928756	0.2690323188900948
10728	дорвей	0.14597857296466826	0.1678422287106514	0.13548765778541566	0.10925579965114593
10729	бен	0.14597589001059533	0.11890162006020548	0.21660670042037966	0.1472362086176872
10730	оповещать	0.1459639236330986	0.13346852958202365	0.1378896042704582	0.12479001581668855
10731	вдохновляться	0.14596323817968368	0.18589363098144526	0.1581644222140312	0.2464030399918556
10732	дэйв	0.14596210941672325	0.1330556020140648	0.23614756315946575	0.15343921780586242
10733	заучивать	0.14594995677471162	0.18607018291950225	0.18792106062173844	0.1670538902282715
10734	выгодно	0.1459452375769615	0.1051287278532982	0.14911979511380194	0.11756777986884118
10735	дм	0.14592133089900014	0.11384468227624893	0.12459190785884858	0.11516986340284348
10736	юность	0.14591275677084922	0.20248167365789413	0.2389638513326645	0.2543605238199234
10737	навязчивый	0.14591054767370226	0.21082733124494552	0.1612846001982689	0.21889463812112808
10738	богатырев	0.14590998366475105	0.1618620350956917	0.2055031269788742	0.17673193216323851
10739	знакомый	0.14590649008750914	0.15484490618109706	0.2693295240402221	0.17399620562791826
10740	страдание	0.1459057405591011	0.33239043354988096	0.22122859805822373	0.33745587766170504
10741	обыденный	0.14590235576033592	0.20112314075231552	0.13647025749087333	0.19928317070007326
10742	по-вашему	0.14588584303855895	0.18947029560804368	0.1897117853164673	0.21318497359752656
10743	обезболивание	0.14587934464216232	0.15783179700374605	0.15798038020730018	0.1429840087890625
10744	вестминстер	0.14587668776512147	0.13319124951958655	0.17512169778347014	0.12028581947088242
10745	словосочетание	0.14586435109376908	0.195948626101017	0.1474994406104088	0.15313434079289434
10746	больной	0.1458642303943634	0.14177613109350204	0.2368454158306122	0.15260594487190246
10747	господний	0.1458606816828251	0.22028935700654986	0.19204809367656708	0.20275686979293825
10748	отдыхать	0.14584955126047133	0.11332367062568666	0.19347016513347626	0.18780548721551896
10749	погуглить	0.1458406999707222	0.13674324229359627	0.14181196838617324	0.12016316950321194
10750	филигранность	0.14583975598216056	0.24627727419137954	0.13760424703359606	0.17443397343158726
10751	священник	0.14583949595689774	0.2423856630921364	0.3271444261074066	0.20914614349603647
10752	баталия	0.1458343118429184	0.1808082640171051	0.1513224445283413	0.16783584505319596
10753	неизвестный	0.1458226278424263	0.1175453707575798	0.14671680331230166	0.1427857056260109
10754	днев	0.1458148665726185	0.16618161797523498	0.18609748780727384	0.15707154124975206
10755	поменять	0.14580459520220754	0.1026728555560112	0.14787435829639434	0.10734081268310547
10756	перегиб	0.14580039605498313	0.19713158458471294	0.1500089205801487	0.13576732724905013
10757	сжатый	0.14578529447317126	0.13335587531328202	0.13121043443679808	0.1040759101510048
10758	белорус	0.1457790069282055	0.15891164392232895	0.230060775578022	0.1600307196378708
10759	господин	0.14577188044786454	0.2042318999767304	0.23331285119056705	0.21458644568920132
10760	комиссар	0.14576270952820775	0.17203128039836885	0.18985635191202166	0.14655840322375294
10761	громадный	0.1457616791129112	0.15621523857116698	0.15732657462358474	0.13192027881741525
10762	сумасшедший	0.14576102271676064	0.18160639256238936	0.1967062085866928	0.19544120579957966
10763	поголовно	0.14575844258069992	0.19345392286777496	0.2116830050945282	0.1315669298171997
10764	коммунист	0.145755060762167	0.2637459069490433	0.22714141607284544	0.18962888419628146
10765	миролюбивый	0.14574795290827752	0.2105749636888504	0.1766953870654106	0.183837129175663
10766	коби	0.14574745744466786	0.1313045971095562	0.22098256796598434	0.13336121961474418
10767	сергеевич	0.14573940262198448	0.17705858796834945	0.23940169364213945	0.17242482751607896
10768	диверсионный	0.14572337418794631	0.1732031837105751	0.15490877628326416	0.1273730382323265
10769	станица	0.1457219049334526	0.14656747803092002	0.17552855163812636	0.1503391832113266
10770	брайан	0.14571413546800613	0.14127220585942268	0.2306383177638054	0.15551332384347916
10771	конфисковать	0.14571316838264464	0.1385429583489895	0.17536392360925673	0.11723334044218064
10772	гетманский	0.14571310579776764	0.15911487340927125	0.15369661450386046	0.15538729280233382
10773	туристический	0.1457040026783943	0.1106215089559555	0.14946580976247786	0.13169463202357293
10774	выманивать	0.14570353999733926	0.1493680939078331	0.17299241125583648	0.13675833493471146
10775	экономить	0.14568382054567336	0.10563239753246308	0.14774250015616416	0.12933262884616853
10776	ермаков	0.14567712619900702	0.16235404461622238	0.223442816734314	0.1839180901646614
10777	вольный	0.14567529186606407	0.14599090293049813	0.144297057390213	0.16702204644680024
10778	хороший	0.14566301330924036	0.14046705663204193	0.1687953919172287	0.16110058575868608
10779	живость	0.14565921053290368	0.3059598237276077	0.16082885563373567	0.2594434902071953
10780	предчувствие	0.14565752744674682	0.25611409842967986	0.18931303471326827	0.3525100499391556
10781	майдан	0.14565560594201088	0.20121801048517227	0.1777060404419899	0.16372557282447814
10782	водоснабжение	0.14564919993281364	0.11885494142770768	0.16549440696835518	0.14194154515862464
10783	демагог	0.14564537703990935	0.26616888642311104	0.16829164326190948	0.18022483289241792
10784	расстраивать	0.1456434667110443	0.1762760579586029	0.2521918535232544	0.2130720674991608
10785	ветеринар	0.14563970863819126	0.12409096285700798	0.28614095598459244	0.13900346532464028
10786	твердый	0.1456218108534813	0.12163049280643465	0.15681466609239578	0.12563406750559808
10787	аргос	0.14561162367463112	0.12827275842428207	0.12790756076574325	0.11334600374102592
10788	инженер	0.14560208544135095	0.14526188150048255	0.20728080868721008	0.129199381172657
10789	эсер	0.14559991359710694	0.22244223356246948	0.1839422672986984	0.13546521663665773
10790	админ	0.14558217748999594	0.17918127477169038	0.1966878652572632	0.1399310700595379
10791	серия	0.14558195322752	0.111835365742445	0.13558603599667549	0.12610898837447165
10792	выдумывать	0.14557134360074994	0.23645520508289336	0.18270912319421767	0.21679063141345975
10793	электроснабжение	0.14557100236415862	0.1235126368701458	0.16521143838763236	0.1307169683277607
10794	мильтон	0.14555136114358902	0.18389889150857924	0.16313469856977464	0.1642688110470772
10795	прорваться	0.1455418199300766	0.15901199281215667	0.19221054315567013	0.13778794482350348
10796	обрезание	0.1455368936061859	0.17844755351543426	0.17396434843540193	0.14064124077558518
10797	кончаться	0.14552296102046966	0.15849610194563865	0.19012205302715304	0.17277332842350007
10798	синхротрон	0.14551956877112388	0.16286259591579438	0.12857059240341187	0.10541594102978706
10799	зачет	0.1455188512802124	0.13947301879525184	0.1529515005648136	0.132169508934021
10800	смело	0.14551835060119628	0.11462088227272035	0.15879127234220505	0.15224211812019348
10801	глагол	0.1455169439315796	0.20484183877706527	0.14216647818684575	0.1489638641476631
10802	телевидение	0.14551337361335753	0.14159199073910714	0.17587552815675736	0.16863691210746765
10803	болгария	0.1455010376870632	0.1362547367811203	0.166120982170105	0.147411597520113
10804	виноватый	0.14549268260598186	0.2070547208189964	0.21694007962942125	0.1877174958586693
10805	узник	0.14549186304211614	0.19312762469053268	0.2266351148486137	0.19352083504199985
10806	чарт	0.14547769874334335	0.107515949010849	0.14715757071971894	0.1147031880915165
10807	пролегать	0.14547475278377536	0.14599286988377572	0.1608209043741226	0.1466114677488804
10808	опрометчивый	0.145468045771122	0.1955298095941544	0.17916629761457442	0.18437779396772386
10809	призер	0.14546046704053878	0.12368501424789427	0.16627444624900814	0.1556761883199215
10810	стадо	0.14544964209198952	0.1637297034263611	0.16113407760858536	0.1426822118461132
10811	парадонтит	0.1454488605260849	0.15021391957998276	0.17250750213861465	0.15038327798247336
10812	мия	0.1454351246356964	0.13982345759868622	0.2670622989535332	0.14617875069379807
10813	отображать	0.14543153718113902	0.19064537286758426	0.120539740473032	0.15321695134043695
10814	попрактиковаться	0.1454293817281723	0.12814089879393578	0.1411761924624443	0.16439975947141647
10815	благостный	0.1454207941889763	0.23685806542634966	0.1633763089776039	0.2528126388788223
10816	память	0.1454080358147621	0.1421111449599266	0.13649040162563325	0.26763823479413984
